,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
1537,7280010,GREEN GROVE TRAILER CT,Franklin,Ground water,75,3,2,0.0,0.0,0.0,0.0,Private,30,Rural,0,10,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1538,7280014,GREENCASTLE AREA WATER AUTH,Franklin,Surface water,5500,8,4727,2.4116775969999997,10.09096679,5.965728792,1.502009731,Local government,2157,Rural,2,4,1,0,1,0,0,1.3780026602137043,0.21117279488028157,0.18746212101577678,0.6219973397862957
1539,7280015,STATE LINE MHP,Franklin,Ground water,65,3,3,0.0,0.0,0.0,0.0,Private,38,Urban,0,19,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1540,7280017,SHANGRI LA MHP,Franklin,Ground water,96,4,5,0.0,0.0,0.0,0.0,Private,46,Urban,0,3,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1541,7280021,MERCERSBURG MUNI WATER AUTH,Franklin,Surface water,2350,8,148,3.3783783780000003,3.3783783780000003,2.027027027,1.351351351,Local government,993,Rural,0,0,1,0,1,0,0,1.26681988583587,-0.46461508678564994,-0.9596479047168893,-1.26681988583587
1542,7280025,QUINCY VILLAGE SYSTEM,Franklin,Ground water,450,5,42,2.3809523809999997,7.142857143,4.7619047619999995,0.0,Public/Private,1,Urban,0,22,0,1,0,1,1,0.5371802266814837,-0.4186823345085954,-0.7634081496055715,-0.5371802266814837
1543,7280026,WASHINGTON TWP MUNI AUTH,Franklin,Ground water,5705,23,3961,3.509214845,7.876798787999999,3.382984095,2.019691997,Local government,2423,Urban,0,82,0,1,1,0,1,0.4231202679721561,-0.40139949522114415,-0.7088424293671236,-0.4231202679721561
1544,7280027,WADELS MHP,Franklin,Ground water,97,3,5,0.0,0.0,0.0,0.0,Private,38,Rural,0,30,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1545,7280032,BORO OF WAYNESBORO,Franklin,Surface water,13200,7,11367,7.0115245889999995,11.52458872,4.372305797,4.750593824,Local government,8004,Urban,2,14,0,1,1,0,0,0.934686083033189,0.5142086975104683,0.40181615100423906,1.065313916966811
1546,7280033,DRY RUN WATER ASSN,Franklin,Ground water,278,8,7,0.0,0.0,0.0,0.0,Local government,74,Rural,2,29,1,0,1,1,1,0.7274563056956893,0.765815287936227,0.5505264578655221,1.2725436943043107
1547,7280036,SCOTT WATER CO,Franklin,Ground water,90,4,19,5.263157895,15.78947368,5.263157895,5.263157895,Private,25,Rural,0,100,1,0,0,1,1,0.7869106386254832,-0.44220557162773316,-0.8512237318428943,-0.7869106386254832
1548,7280038,GUILFORD WATER AUTH,Franklin,Ground water,26000,36,11861,4.097462271,13.14391704,5.631902875,3.6421886860000003,Local government,11548,Rural,3,20,1,0,1,0,1,0.6191801474814618,1.6458385170698284,0.961245608955069,2.3808198525185382
1549,7280040,MONT ALTO MUNICIPAL AUTHORITY,Franklin,Ground water,1867,10,109,1.834862385,6.422018349,4.587155963,0.917431193,Local government,747,Urban,0,37,0,1,1,0,1,0.42726868365884896,-0.40214358294881103,-0.7110607707538081,-0.42726868365884896
1550,7280043,BEAR VALLEY JOINT AUTH,Franklin,Surface water,12000,12,5069,3.3931741960000004,5.306766621,1.144209903,3.373446439,Local government,4000,Rural,1,1,1,0,1,0,0,1.2921808820411556,-0.10523234078107066,-0.11353275305879035,-0.29218088204115555
1551,7280045,FRANKLIN CO GEN AUTH,Franklin,Surface water,4400,3,1804,3.76940133,9.866962306,3.54767184,4.4345898,Local government,160,Rural,0,2,1,0,1,1,0,1.7074820168540124,-0.47518096976458724,-1.0260936624444064,-1.7074820168540124
1552,7280046,EDENVILLE WATER ASSN INC,Franklin,Ground water,491,7,58,6.896551724,5.1724137930000005,1.724137931,1.724137931,Private,164,Rural,0,31,1,0,0,1,1,0.6878051430014825,-0.434495224400343,-0.820266740473214,-0.6878051430014825
1553,7280047,VALLEY VIEW MANOR MHP,Franklin,Ground water,130,3,3,0.0,0.0,0.0,0.0,Private,42,Rural,0,97,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1554,7280053,MOUNT ROCK MANOR,Franklin,Ground water,350,6,8,0.0,0.0,0.0,0.0,Private,139,Rural,0,8,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1555,7280055,INDIAN LAKE CAMP CORP,Franklin,Ground water,125,3,3,0.0,0.0,0.0,0.0,Private,83,Rural,1,18,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
1556,7280058,LENWOOD PARK,Franklin,Ground water,230,4,14,7.142857143,7.142857143,0.0,0.0,Private,93,Rural,0,27,1,0,0,1,1,0.6994712996829158,-0.4354931812316007,-0.8241374913022628,-0.6994712996829158
1557,7280061,SILVER SPRING WATER ASSN,Franklin,Ground water,130,3,20,5.0,10.0,0.0,5.0,Private,46,Rural,0,5,1,0,0,1,1,0.7438617545697241,-0.43905975610357734,-0.83829259738654,-0.7438617545697241
1558,7280063,ANTRIM TOWNSHIP MUNICIPAL AUTH,Franklin,Groundwater under influence of surface water,975,4,61,3.278688525,8.196721311000001,1.6393442619999998,4.918032787,Local government,351,Urban,1,13,0,1,1,0,1,0.4259859281785413,0.5415780775908308,0.4178606505428572,0.5740140718214587
1559,7280064,KENSINGTON HGTS SUBDIVISION,Franklin,Ground water,204,3,17,0.0,5.882352941000001,0.0,5.882352941000001,Private,65,Rural,0,57,1,0,0,1,1,0.7676594983338381,-0.44083411837381514,-0.8455324095311056,-0.7676594983338381
1560,7360001,ADAMSTOWN BOROUGH,Lancaster,Ground water,1800,8,756,1.455026455,7.6719576720000004,2.3809523809999997,2.6455026459999997,Local government,730,Urban,0,0,0,1,1,0,1,0.43530491814506933,-0.4035559731145706,-0.7153009876263418,-0.43530491814506933
1561,7360002,RIVER HAVEN MHP,Lancaster,Ground water,95,3,3,0.0,0.0,0.0,0.0,Private,37,Rural,0,14,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1562,7360003,BAINBRIDGE WATER AUTHORITY,Lancaster,Ground water,1200,4,76,3.947368421,0.0,0.0,0.0,Local government,425,Urban,0,2,0,1,1,0,1,0.38733279357603784,-0.394519244685298,-0.6888124873236847,-0.38733279357603784
1563,7360004,LOG CABIN COURT,Lancaster,Ground water,175,3,9,0.0,0.0,0.0,0.0,Private,80,Urban,1,3,0,1,0,1,1,0.5167053555072212,0.3891022616285223,0.3184826581381152,0.4832946444927788
1564,7360005,BLUE BALL WATER AUTHORITY,Lancaster,Ground water,1946,5,134,5.223880597,12.68656716,0.0,6.71641791,Local government,500,Urban,1,4,0,1,1,0,1,0.4336201333754022,0.5267283925087026,0.4086175443145993,0.5663798666245978
1565,7360006,BROOKSIDE MOBILEHOME PARK,Lancaster,Ground water,176,4,6,0.0,0.0,0.0,0.0,Private,57,Urban,0,6,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1566,7360007,CHRISTIANA MUNI WATER AUTH,Lancaster,Groundwater under influence of surface water,1100,9,199,3.015075377,10.05025126,3.015075377,5.0251256280000005,Local government,425,Urban,0,28,0,1,1,0,1,0.4359756180339086,-0.4036721557755036,-0.7156515277024481,-0.4359756180339086
1567,7360010,ROLLING HILLS MHP,Lancaster,Ground water,280,4,5,0.0,0.0,0.0,0.0,Private,92,Urban,4,10,0,1,0,1,1,0.5167053555072212,2.8044130832716294,1.3685892259265007,3.483294644492779
1568,7360014,CONESTOGA MOBILE HOME PARK,Lancaster,Ground water,65,4,1,0.0,0.0,0.0,0.0,Private,28,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1569,7360015,CONESTOGA HILLS COMMUNITY,Lancaster,Ground water,150,8,5,0.0,0.0,0.0,0.0,Private,73,Rural,5,17,1,0,0,1,1,0.722134746360665,2.5908718023667707,1.302574631247026,4.277865253639335
1570,7360016,HAWK VALLEY VILLAGE,Lancaster,Ground water,250,4,16,6.25,6.25,0.0,0.0,Private,110,Rural,0,22,1,0,0,1,1,0.7022648674433821,-0.43572822781328263,-0.8250547237525969,-0.7022648674433821
1571,7360017,DENVER BORO,Lancaster,Surface water,3861,13,3625,4.468965517,9.434482759,0.606896552,6.593103448,Local government,1117,Urban,0,3,0,1,1,0,0,0.9498114160878632,-0.45194119638244923,-0.8943325162409184,-0.9498114160878632
1572,7360020,ACORN ACRES,Lancaster,Ground water,50,4,6,0.0,0.0,0.0,0.0,Public/Private,21,Urban,0,0,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1573,7360021,SCENIC VIEW,Lancaster,Ground water,45,7,2,0.0,0.0,0.0,0.0,Private,18,Urban,0,6,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1574,7360023,LAKEVIEW MOBILE HOME PARK,Lancaster,Ground water,275,10,24,4.166666667,8.333333332999999,0.0,4.166666667,Private,111,Urban,0,75,0,1,0,1,1,0.5296284259632977,-0.41771166633224416,-0.7601577764948705,-0.5296284259632977
1575,7360024,MAGIC CHEF MHP,Lancaster,Ground water,32,4,1,0.0,0.0,0.0,0.0,Private,19,Rural,0,8,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1576,7360025,MASONIC HOMES,Lancaster,Ground water,3200,6,573,2.268760908,5.235602094,1.396160558,1.221640489,Public/Private,70,Urban,0,2,0,1,0,1,1,0.5275157054698746,-0.41743636667215783,-0.759240365657433,-0.5275157054698746
1577,7360031,VICTORIA MANOR EST,Lancaster,Ground water,120,4,8,0.0,12.5,0.0,0.0,Private,56,Urban,0,2,0,1,0,1,1,0.5883862737650614,-0.424757183603782,-0.7843355935848704,-0.5883862737650614
1578,7360032,CALAMUS ESTATES,Lancaster,Ground water,140,4,18,5.555555556,5.555555556,0.0,0.0,Private,81,Urban,0,14,0,1,0,1,1,0.5040481554107883,-0.41426295263186685,-0.7488032629773087,-0.5040481554107883
1579,7360038,DUTCH MOBILEHOME PARK,Lancaster,Ground water,45,3,1,0.0,0.0,0.0,0.0,Private,20,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1580,7360039,FAIRMOUNT HOME,Lancaster,Ground water,483,6,40,2.5,10.0,0.0,5.0,Public/Private,40,Rural,0,0,1,0,0,1,1,0.7720102455930533,-0.44114891695416036,-0.8468312756885813,-0.7720102455930533
1581,7360045,EPHRATA AREA JOINT AUTHORITY,Lancaster,Surface water,17937,12,16432,4.418208374,7.491480039,1.6796494640000001,2.629016553,Local government,8200,Urban,1,20,0,1,1,0,0,0.9315260770843163,0.033151061097464456,0.03245405532466327,0.06847392291568366
1582,7360047,WELSH MOUNTAIN HOME,Lancaster,Ground water,53,3,5,0.0,0.0,0.0,0.0,Private,1,Rural,2,4,1,0,0,1,1,0.722134746360665,0.7739339265213672,0.5550010267384162,1.2778652536393351
1583,7360048,GLENWOOD MOBILEHOME PARK,Lancaster,Ground water,40,3,11,0.0,0.0,0.0,0.0,Private,18,Rural,0,0,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1584,7360050,STONEYHILL MHP,Lancaster,Ground water,160,6,19,5.263157895,5.263157895,0.0,5.263157895,Private,76,Urban,0,0,0,1,0,1,1,0.5047065267623345,-0.414354977024463,-0.7491024271740645,-0.5047065267623345
1585,7360051,TIMBER VILLA,Lancaster,Ground water,140,4,26,0.0,3.8461538460000004,0.0,0.0,Private,70,Urban,3,12,0,1,0,1,1,0.5377777509417982,1.9172899908890584,1.0659891642824595,2.4622222490582018
1586,7360052,CRESTWOOD COMMUNITY,Lancaster,Ground water,470,4,14,7.142857143,7.142857143,0.0,7.142857143,Private,137,Urban,0,5,0,1,0,1,1,0.5004890962402884,-0.4137623661611269,-0.7471794650288048,-0.5004890962402884
1587,7360053,WATSON RUN,Lancaster,Ground water,150,4,29,3.448275862,3.448275862,0.0,3.448275862,Private,79,Urban,0,2,0,1,0,1,1,0.5088122469857587,-0.4149248470050338,-0.7509596045051623,-0.5088122469857587
1588,7360054,COUNTRYSIDE ESTATES MHP,Lancaster,Ground water,30,3,1,0.0,0.0,0.0,0.0,Private,23,Rural,0,3,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1589,7360055,TRIPLE J MHP,Lancaster,Ground water,200,7,6,0.0,0.0,0.0,0.0,Private,90,Urban,1,7,0,1,0,1,1,0.5167053555072212,0.3891022616285223,0.3184826581381152,0.4832946444927788
1590,7360056,PENNY FARM MHP,Lancaster,Ground water,51,6,1,0.0,0.0,0.0,0.0,Private,20,Rural,1,3,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
1591,7360057,HOLTWOOD MOBILE HOME PARK,Lancaster,Ground water,196,7,3,0.0,0.0,0.0,0.0,Private,56,Rural,0,2,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1592,7360058,CITY OF LANCASTER,Lancaster,Surface water,120000,6,157638,5.7835039770000005,34.96047907,8.176962408,21.36730991,Local government,45052,Urban,1,2,0,1,1,0,0,1.2144196982432758,-0.08173318978758862,-0.08658591152974254,-0.21441969824327578
1593,7360061,SUNNY CREST HOME,Lancaster,Ground water,71,3,25,4.0,0.0,0.0,0.0,Private,1,Rural,0,8,1,0,0,1,1,0.6804698820874199,-0.4338538614959407,-0.8177989717164798,-0.6804698820874199
1594,7360063,EAST HEMPFIELD WATER AUTH,Lancaster,Ground water,20220,26,12850,2.365758755,11.50972763,1.8832684819999999,4.809338521,Local government,6550,Urban,0,0,0,1,1,0,1,0.446929736809452,-0.4055339378518552,-0.7213056406459134,-0.446929736809452
1595,7360064,HERR MOBILEHOME PARK,Lancaster,Ground water,48,3,5,0.0,20.0,0.0,0.0,Private,29,Urban,0,0,0,1,0,1,1,0.6360837115286313,-0.4297263085412026,-0.8022724182127456,-0.6360837115286313
1596,7360068,NOLTS RED MAPLE MHP,Lancaster,Ground water,51,3,3,0.0,0.0,0.0,0.0,Private,27,Rural,0,2,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1597,7360069,PENN VALLEY VILLAGE,Lancaster,Groundwater under influence of surface water,225,4,8,0.0,12.5,0.0,12.5,Private,85,Urban,0,4,0,1,0,1,1,0.5883862737650614,-0.424757183603782,-0.7843355935848704,-0.5883862737650614
1598,7360072,PLATEAU VILLAGE MHP,Lancaster,Ground water,125,6,18,0.0,11.11111111,0.0,5.555555556,Private,78,Urban,0,1,0,1,0,1,1,0.5799541915531756,-0.4238135103675304,-0.7810155892176295,-0.5799541915531756
1599,7360074,IRVIN MANHEIM MHP,Lancaster,Ground water,77,3,4,0.0,0.0,0.0,0.0,Private,37,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1600,7360075,HILLTOP ACRES MHP,Lancaster,Ground water,98,5,4,0.0,0.0,0.0,0.0,Private,43,Urban,0,56,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1601,7360077,MT HOPE NAZARENE RET COMM,Lancaster,Ground water,141,3,2,0.0,0.0,0.0,0.0,Private,4,Rural,0,1,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1602,7360078,MANHEIM AREA WATER & SEWER AUT,Lancaster,Groundwater under influence of surface water,6000,4,4766,6.714225766,8.875367184,1.174989509,5.686109945,Local government,2450,Urban,3,7,0,1,1,0,1,0.4076534606745718,2.534334348017537,1.2797654272569203,2.5923465393254284
1603,7360079,RIDGEWOOD MANOR MHP,Lancaster,Ground water,260,5,7,0.0,14.28571429,0.0,0.0,Private,132,Urban,0,58,0,1,0,1,1,0.59940791206084,-0.42595970995973903,-0.788605098737186,-0.59940791206084
1604,7360080,VILLAGE OF RIVERMOOR,Lancaster,Ground water,260,4,10,0.0,10.0,0.0,0.0,Private,130,Urban,1,25,0,1,0,1,1,0.5732956133599438,0.3148789117518329,0.2660495872006739,0.42670438664005617
1605,7360083,EAST DONEGAL TOWNSHIP,Lancaster,Ground water,3795,6,470,1.4893617019999998,5.319148936,1.063829787,1.914893617,Local government,1375,Urban,0,30,0,1,1,0,1,0.42457310013620886,-0.40166126788264817,-0.7096216413905958,-0.42457310013620886
1606,7360090,LANCASTER EST,Lancaster,Ground water,304,5,10,0.0,10.0,0.0,0.0,Private,152,Urban,0,2,0,1,0,1,1,0.5732956133599438,-0.42305329989296336,-0.7783601074638031,-0.5732956133599438
1607,7360091,MT JOY BORO AUTH,Lancaster,Groundwater under influence of surface water,14150,6,8963,4.105768158,16.81356689,3.603704117,8.691286400000001,Local government,5686,Urban,0,27,0,1,1,0,1,0.4602050256196814,-0.40770353625690986,-0.7279842926850121,-0.4602050256196814
1608,7360092,PINEHURST MANOR,Lancaster,Ground water,47,4,1,0.0,0.0,0.0,0.0,Private,25,Urban,2,5,0,1,0,1,1,0.5167053555072212,1.1942058688428914,0.765793428320736,1.4832946444927788
1609,7360094,ZERBE SISTERS,Lancaster,Ground water,210,4,15,6.666666667,0.0,0.0,0.0,Public/Private,59,Rural,0,2,1,0,0,1,1,0.6540375531200817,-0.4314489368650141,-0.8086795042108352,-0.6540375531200817
1610,7360098,GROFFDALE MOBILEHOME PARK,Lancaster,Ground water,98,3,7,0.0,14.28571429,0.0,14.28571429,Private,56,Urban,0,0,0,1,0,1,1,0.59940791206084,-0.42595970995973903,-0.788605098737186,-0.59940791206084
1611,7360099,NEW HOLLAND BOROUGH,Lancaster,Ground water,5500,14,3729,2.547599893,16.30463931,4.076159828,7.669616519,Local government,1692,Urban,0,0,0,1,1,0,1,0.46849838743147154,-0.4090132106064805,-0.732064132035568,-0.46849838743147154
1612,7360100,WOODLAND EST MOBILE HOMES,Lancaster,Ground water,72,3,1,0.0,0.0,0.0,0.0,Private,17,Rural,1,7,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
1613,7360101,BEAVER VALLEY MHP,Lancaster,Groundwater under influence of surface water,50,4,2,0.0,0.0,0.0,0.0,Private,21,Urban,0,2,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1614,7360103,SOUTHLAND HILLS MOBILE HOMES,Lancaster,Ground water,96,4,4,0.0,0.0,0.0,0.0,Private,41,Rural,0,4,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1615,7360104,LITTLE BRITAIN MHP,Lancaster,Ground water,80,3,1,0.0,0.0,0.0,0.0,Private,34,Rural,3,11,1,0,0,1,1,0.722134746360665,1.3795798851365018,0.8502950208734603,2.277865253639335
1616,7360108,JUBILEE MHP,Lancaster,Ground water,30,3,1,0.0,0.0,0.0,0.0,Private,20,Rural,0,9,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
1617,7360109,TAMARACK & SPREAD EAGLE MHP,Lancaster,Ground water,300,8,20,5.0,5.0,0.0,0.0,Private,98,Urban,0,5,0,1,0,1,1,0.5052997961984769,-0.4144377486971306,-0.7493716863787164,-0.5052997961984769
1618,7360110,EDEN GLEN VILLAGE,Lancaster,Ground water,76,5,4,0.0,0.0,0.0,0.0,Private,37,Urban,4,10,0,1,0,1,1,0.5167053555072212,2.8044130832716294,1.3685892259265007,3.483294644492779
1619,7360112,QUARRYVILLE BORO,Lancaster,Surface water purchased,3150,7,386,3.886010363,7.772020725,0.777202073,4.663212435,Local government,1008,Urban,1,9,0,1,1,0,0,0.9416622812380571,0.027972576251803404,0.027473538861239773,0.058337718761942936
1620,7360113,EAST COCALICO TOWNSHIP,Lancaster,Ground water,6735,38,3458,3.4702139969999997,7.721226142000001,1.069982649,4.800462695,Local government,2245,Urban,0,37,0,1,1,0,1,0.4226815469439026,-0.40132019341325836,-0.708606631292292,-0.4226815469439026
1621,7360114,LOCUSTWOOD MOBILEHOME PARK,Lancaster,Ground water,81,6,6,0.0,0.0,0.0,0.0,Private,43,Urban,0,15,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1622,7360116,WARWICK TWP LITITZ SYS,Lancaster,Purchased ground water under influence of surface water source,8561,15,3387,3.1296132269999997,7.351638618,1.062887511,4.487747269,Local government,10,Urban,0,2,0,1,1,1,1,0.5363155982423999,-0.4185722460809787,-0.763038267970358,-0.5363155982423999
1623,7360117,OAKRIDGE PARK,Lancaster,Ground water,75,3,3,0.0,0.0,0.0,0.0,Private,35,Urban,0,21,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
1624,7360118,STRASBURG MUNI WATER AUTH,Lancaster,Ground water,3100,14,318,1.8867924530000002,3.459119497,0.314465409,1.8867924530000002,Local government,1062,Urban,2,55,0,1,1,0,1,0.41399276776346866,1.5313475634252063,0.9121057499671497,1.5860072322365313
1625,7360119,TERRE HILL BOROUGH,Lancaster,Ground water,1295,12,148,5.405405405,12.83783784,0.0,6.756756757000001,Local government,584,Urban,0,4,0,1,1,0,1,0.43313267759272006,-0.40317791016932125,-0.7141621599336057,-0.43313267759272006
1626,7360120,WARWICK TWP ROTHSVILLE SYSTEM,Lancaster,Ground water,2846,4,743,4.172274563,7.671601615,1.749663526,3.633916555,Local government,992,Urban,0,0,0,1,1,0,1,0.4180799839386143,-0.40048128926783055,-0.7061194979032691,-0.4180799839386143
1627,7360121,SMITHVILLE MHP,Lancaster,Ground water,166,6,17,5.882352941000001,5.882352941000001,0.0,0.0,Private,80,Urban,0,3,0,1,0,1,1,0.5033133448776478,-0.41416003226587195,-0.7484689188951675,-0.5033133448776478
1628,7360123,COLUMBIA WATER CO,Lancaster,Surface water,25001,15,18882,4.432793136,16.40186421,4.300391908,8.690816651,Private,8009,Urban,2,21,0,1,0,0,0,1.0142145668932816,0.44230326272281334,0.355100169433936,0.9857854331067184
1629,7360124,ELIZABETHTOWN AREA WATER,Lancaster,Surface water,18900,26,14008,4.261850371,9.772986865,2.277270131,3.169617362,Local government,5000,Urban,0,5,0,1,1,0,0,0.9560962651507041,-0.45226096244755976,-0.8958385383984294,-0.9560962651507041
1630,7360126,LITITZ BORO,Lancaster,Groundwater under influence of surface water,9397,10,8919,3.206637515,7.254176477000001,0.47090481,2.533916358,Local government,4201,Urban,0,0,0,1,1,0,1,0.42228525006287404,-0.40124845891882055,-0.7083934370052389,-0.42228525006287404
1631,7360127,MILLERSVILLE UNIV,Lancaster,Ground water,7950,5,978,5.316973415,14.31492843,7.157464213,3.476482618,Private,1,Urban,1,105,0,1,0,1,1,0.5540480685524212,0.33868296587105734,0.2831917966995137,0.44595193144757883
1632,7360128,AKRON BOROUGH,Lancaster,Ground water,4200,10,3899,4.693511157,8.078994613999999,0.10259040800000001,5.360348807,Local government,1775,Urban,0,2,0,1,1,0,1,0.4166150728309624,-0.40021145660550717,-0.7053223245535892,-0.4166150728309624
1633,7360132,WESTERN HEIGHTS,Lancaster,Ground water,330,7,41,2.43902439,7.3170731710000005,0.0,0.0,Local government,105,Rural,0,0,1,0,1,1,1,0.7569995188898143,-0.44005045692663125,-0.8423180385932516,-0.7569995188898143
